distancia_km,tiempo_min,velocidad_kmh,carga_kg,peso_vehiculo_kg,capacidad_kg,cilindraje_l,rendimiento_km_l,factor_trafico,factor_clima,hora_sin,hora_cos,tipo_via_codigo,detenciones_estimadas,pendiente_pct,consumo_base_l,consumo_real_l,fuente
3.37858,5.15732,39.30629,1676.584,9000.0,4000.0,2.81,7.3968,1.3872,1.0166,-0.86603,-0.5,2,2,0.6986,0.456765,0.742663,SIMULADO_CONTROLADO
1.50115,3.31162,27.19791,959.756,900.0,1200.0,2.084,14.5058,1.3846,1.0518,0.25882,0.96593,1,2,2.3951,0.103486,0.181791,SIMULADO_CONTROLADO
2.18952,5.11032,25.70706,2366.616,900.0,7000.0,3.576,11.2868,1.169,1.0522,0.70711,-0.70711,0,1,4.2269,0.19399,0.285505,SIMULADO_CONTROLADO
1.24425,1.35166,55.23235,4468.402,2200.0,7000.0,5.202,12.442,1.0,0.98,-0.5,0.86603,2,2,2.3068,0.100004,0.109561,SIMULADO_CONTROLADO
4.12553,15.41858,16.05412,2043.629,6500.0,2500.0,5.899,8.1127,1.5263,1.0683,-1.0,-0.0,0,6,4.7628,0.50853,1.187688,SIMULADO_CONTROLADO
5.34367,14.89201,21.52966,4315.969,6500.0,7000.0,5.521,7.9397,1.222,1.0478,-0.96593,0.25882,3,16,3.8568,0.673032,1.351657,SIMULADO_CONTROLADO
1.03634,2.63418,23.60536,1558.394,4200.0,1800.0,1.781,11.2531,1.1082,1.0086,-0.70711,-0.70711,3,1,0.0,0.092094,0.129905,SIMULADO_CONTROLADO
2.02058,5.46497,22.18394,77.574,9000.0,500.0,2.381,5.8525,1.313,1.0289,0.86603,0.5,0,2,2.8558,0.345248,0.546455,SIMULADO_CONTROLADO
0.54747,1.11986,29.33258,2561.739,1400.0,7000.0,4.47,13.5263,1.2724,1.0696,0.70711,-0.70711,3,1,0.1373,0.040474,0.068992,SIMULADO_CONTROLADO
2.45336,6.89825,21.339,828.919,6500.0,1800.0,4.963,7.3046,1.3698,1.0206,-0.5,-0.86603,0,3,1.5521,0.335865,0.567724,SIMULADO_CONTROLADO
3.02317,3.55221,51.06402,419.005,9000.0,500.0,1.246,8.4103,1.054,1.1302,-0.70711,-0.70711,2,5,1.8736,0.359459,0.503219,SIMULADO_CONTROLADO
2.60585,6.77305,23.08425,314.16,9000.0,500.0,1.956,7.0255,1.211,1.1021,0.70711,0.70711,0,3,4.295,0.370912,0.652066,SIMULADO_CONTROLADO
2.85294,4.49091,38.11624,1445.041,4200.0,4000.0,1.698,9.9662,1.0,1.0403,-0.25882,0.96593,1,4,2.6761,0.286263,0.326005,SIMULADO_CONTROLADO
1.8551,2.41098,46.16646,2470.445,4200.0,7000.0,3.008,11.6585,1.2666,1.0247,-0.5,0.86603,2,3,1.759,0.15912,0.216122,SIMULADO_CONTROLADO
1.89052,2.53086,44.81934,2352.998,1400.0,2500.0,4.808,13.9333,1.1563,1.0267,0.0,1.0,2,1,7.1388,0.135683,0.191655,SIMULADO_CONTROLADO
1.82121,3.35356,32.58409,865.993,6500.0,1800.0,6.199,9.6521,1.205,1.008,-0.5,-0.86603,1,3,0.8602,0.188686,0.267092,SIMULADO_CONTROLADO
1.33023,4.02231,19.84277,490.077,1400.0,1200.0,1.674,15.9603,1.1366,1.0406,0.70711,0.70711,3,3,3.3408,0.083346,0.116687,SIMULADO_CONTROLADO
1.47537,4.81495,18.38481,169.308,2200.0,1200.0,3.882,11.9745,1.1198,1.0659,0.96593,-0.25882,3,1,4.1371,0.123209,0.171571,SIMULADO_CONTROLADO
2.92425,7.84114,22.37624,633.752,900.0,1200.0,3.174,16.3827,1.0211,0.98,-0.70711,0.70711,0,1,3.0878,0.178497,0.215179,SIMULADO_CONTROLADO
5.11529,7.50393,40.90093,342.437,2200.0,800.0,3.311,11.6468,1.2865,1.0639,-0.86603,-0.5,2,9,0.848,0.439203,0.681654,SIMULADO_CONTROLADO
0.87373,1.22413,42.82534,320.161,900.0,500.0,1.561,15.4315,1.3984,1.077,0.86603,-0.5,2,1,0.7408,0.05662,0.103388,SIMULADO_CONTROLADO
1.8849,2.82692,40.00606,1081.846,2800.0,1800.0,2.728,13.8772,1.0709,1.0607,0.0,1.0,1,4,4.0369,0.135827,0.181994,SIMULADO_CONTROLADO
0.70405,0.83994,50.29282,278.148,900.0,800.0,2.538,16.7083,1.2486,1.0292,-0.86603,0.5,2,1,4.9284,0.042137,0.059492,SIMULADO_CONTROLADO
1.35127,3.47325,23.34309,748.845,6500.0,800.0,5.007,10.5135,1.2291,1.0589,1.0,0.0,3,1,2.6233,0.128527,0.233747,SIMULADO_CONTROLADO
1.54959,3.9357,23.62354,429.235,4200.0,800.0,4.602,12.2588,1.1613,1.0935,-0.5,-0.86603,3,1,0.0,0.126406,0.187378,SIMULADO_CONTROLADO
2.32481,4.28792,32.5306,2539.652,4200.0,4000.0,4.572,10.5785,1.0,1.0324,0.96593,0.25882,3,5,2.7545,0.219768,0.289512,SIMULADO_CONTROLADO
2.27595,2.50052,54.61142,1422.036,4200.0,2500.0,3.952,11.7172,1.0,1.0361,-1.0,-0.0,2,3,5.9141,0.194241,0.261462,SIMULADO_CONTROLADO
2.00641,2.94841,40.83033,296.049,6500.0,1800.0,3.013,9.4134,1.035,1.131,0.86603,-0.5,1,4,0.62,0.213144,0.292547,SIMULADO_CONTROLADO
2.75291,6.61912,24.95414,431.648,4200.0,2500.0,2.492,10.8272,1.0,1.0488,-0.96593,-0.25882,3,8,2.0657,0.254258,0.339881,SIMULADO_CONTROLADO
0.95547,1.5709,36.49382,1313.319,4200.0,1800.0,1.26,12.0943,1.3853,0.9897,0.5,0.86603,1,2,2.8545,0.079001,0.132086,SIMULADO_CONTROLADO
2.33942,3.10988,45.13521,725.708,1400.0,1800.0,1.984,16.8646,1.2188,1.0743,-0.5,-0.86603,2,4,5.0179,0.138718,0.214678,SIMULADO_CONTROLADO
3.44731,6.12601,33.76404,1352.094,6500.0,4000.0,2.365,10.211,1.1552,1.0531,-0.25882,0.96593,1,5,1.6205,0.337608,0.477571,SIMULADO_CONTROLADO
0.94429,1.27748,44.3507,2495.535,2800.0,4000.0,6.37,13.8045,1.0,1.0055,0.25882,-0.96593,1,1,3.7493,0.068404,0.082046,SIMULADO_CONTROLADO
0.34101,0.76532,26.73496,535.553,1400.0,800.0,6.343,11.4465,1.0,0.9853,0.25882,-0.96593,0,0,5.6537,0.029792,0.036356,SIMULADO_CONTROLADO
4.10258,10.38952,23.69257,2504.733,2800.0,4000.0,5.269,11.3712,1.1596,1.0457,-0.86603,-0.5,3,9,0.0,0.360785,0.532979,SIMULADO_CONTROLADO
0.7271,1.98385,21.99051,614.057,2200.0,800.0,4.435,13.3027,1.4753,1.0323,-0.86603,0.5,0,1,0.0,0.054658,0.10266,SIMULADO_CONTROLADO
1.29494,2.78857,27.86242,172.19,1400.0,500.0,4.745,14.3557,1.0482,0.98,-0.96593,0.25882,0,1,2.5356,0.090204,0.108604,SIMULADO_CONTROLADO
3.37791,9.41772,21.52057,444.393,2800.0,1200.0,4.383,12.0875,1.2982,1.031,0.25882,0.96593,3,12,4.7911,0.279454,0.467677,SIMULADO_CONTROLADO
0.89974,1.20438,44.82359,552.766,9000.0,1200.0,4.628,6.8779,1.0832,1.0282,0.96593,-0.25882,2,1,3.4313,0.130816,0.167882,SIMULADO_CONTROLADO
3.90907,6.41094,36.58496,1586.212,900.0,4000.0,2.362,15.9887,1.1688,1.0322,-0.86603,0.5,1,4,4.9787,0.24449,0.325489,SIMULADO_CONTROLADO
1.13649,1.75932,38.75884,351.764,900.0,2500.0,6.377,11.5651,1.3543,1.0571,-0.25882,0.96593,2,0,0.0,0.098269,0.1305,SIMULADO_CONTROLADO
1.01456,1.23052,49.47022,35.916,9000.0,500.0,5.21,6.5595,1.1046,0.98,-0.70711,-0.70711,1,0,3.4585,0.15467,0.179362,SIMULADO_CONTROLADO
0.70757,1.45361,29.20607,1423.185,4200.0,1800.0,2.441,12.9892,1.0496,0.985,0.0,1.0,0,1,0.0,0.054474,0.068294,SIMULADO_CONTROLADO
1.14563,1.84424,37.27147,2466.414,1400.0,4000.0,3.922,14.1903,1.3869,1.0131,-0.86603,-0.5,2,0,5.5188,0.080733,0.135944,SIMULADO_CONTROLADO
3.06305,9.10387,20.18736,1640.573,2200.0,4000.0,5.383,10.1698,1.1673,1.0947,-0.5,0.86603,0,1,5.2289,0.301192,0.459234,SIMULADO_CONTROLADO
1.29514,1.67357,46.4327,1436.947,900.0,1800.0,6.029,13.0547,1.3346,1.1416,-0.96593,0.25882,2,1,2.0424,0.099209,0.187305,SIMULADO_CONTROLADO
4.11413,11.01938,22.40123,840.486,6500.0,2500.0,3.234,9.5701,1.0504,1.0352,-0.96593,-0.25882,3,6,0.0,0.429896,0.635432,SIMULADO_CONTROLADO
2.06999,8.34433,14.88425,1104.503,4200.0,1800.0,3.764,10.0675,1.3851,1.037,0.0,-1.0,3,7,2.2935,0.205612,0.348616,SIMULADO_CONTROLADO
2.21121,3.66142,36.23528,460.341,1400.0,800.0,2.842,15.4229,1.2038,0.98,-0.70711,0.70711,1,3,5.0766,0.143372,0.205556,SIMULADO_CONTROLADO
0.98642,2.58098,22.93125,677.855,1400.0,1800.0,3.196,15.0374,1.2296,1.0757,-0.70711,-0.70711,3,1,3.6011,0.065598,0.105804,SIMULADO_CONTROLADO
4.5358,5.54226,49.10412,1433.846,4200.0,2500.0,2.407,11.8783,1.1811,1.0552,0.0,-1.0,2,10,6.6148,0.381856,0.610903,SIMULADO_CONTROLADO
3.46702,5.33394,38.99946,426.299,2800.0,500.0,1.359,13.6096,1.0791,1.0477,-0.70711,0.70711,1,3,2.1093,0.254748,0.333591,SIMULADO_CONTROLADO
3.3988,7.694,26.50483,451.281,6500.0,2500.0,3.407,9.1985,1.1597,0.98,0.0,1.0,0,7,6.995,0.369495,0.50772,SIMULADO_CONTROLADO
1.77188,2.69221,39.48907,126.467,1400.0,800.0,3.694,13.9328,1.0892,1.1241,0.70711,0.70711,1,4,0.0,0.127174,0.160714,SIMULADO_CONTROLADO
0.62216,0.86376,43.21757,101.716,9000.0,500.0,5.333,4.2,1.3135,1.1034,-0.86603,0.5,2,1,1.1363,0.148134,0.223225,SIMULADO_CONTROLADO
2.30138,5.78424,23.87228,2388.711,1400.0,4000.0,3.97,13.2974,1.1275,1.0482,0.25882,0.96593,3,5,0.01,0.17307,0.275364,SIMULADO_CONTROLADO
2.97094,5.18521,34.37781,414.944,1400.0,1200.0,2.93,14.3685,1.0,1.0796,-0.70711,0.70711,0,6,4.2761,0.206767,0.261761,SIMULADO_CONTROLADO
2.99217,3.25085,55.22566,1006.44,6500.0,1200.0,3.655,10.5575,1.0,1.0373,-0.25882,0.96593,2,3,0.1858,0.283417,0.364814,SIMULADO_CONTROLADO
2.71026,7.48251,21.73279,1659.286,2800.0,2500.0,5.42,12.5917,1.0,1.0719,1.0,0.0,3,4,4.8439,0.215242,0.311574,SIMULADO_CONTROLADO
2.62916,8.18125,19.28183,1307.169,2200.0,1800.0,3.749,14.8797,1.2589,0.98,-0.70711,0.70711,3,3,4.1708,0.176694,0.271578,SIMULADO_CONTROLADO
1.13158,1.50827,45.01512,1091.388,6500.0,2500.0,4.142,6.9499,1.0,0.98,-0.25882,-0.96593,1,1,3.1081,0.162819,0.183607,SIMULADO_CONTROLADO
1.18112,4.00651,17.68804,4293.785,4200.0,7000.0,2.117,11.42,1.208,0.98,0.0,-1.0,0,0,2.4908,0.103426,0.14894,SIMULADO_CONTROLADO
0.71445,1.50862,28.41444,1424.373,2200.0,2500.0,1.24,16.7304,1.1819,0.9987,-0.5,0.86603,1,1,0.5162,0.042703,0.058363,SIMULADO_CONTROLADO
4.14689,9.78852,25.41892,413.286,1400.0,500.0,6.127,11.9512,1.1496,1.006,-1.0,-0.0,3,2,3.9889,0.346987,0.565077,SIMULADO_CONTROLADO
6.87522,15.62355,26.4033,574.66,6500.0,800.0,2.62,8.4054,1.2301,1.0552,-0.70711,0.70711,3,13,1.6549,0.817954,1.569356,SIMULADO_CONTROLADO
11.33277,16.44821,41.33984,869.534,2800.0,1800.0,3.042,12.5049,1.1853,1.0234,-0.70711,0.70711,2,12,4.328,0.906265,1.369083,SIMULADO_CONTROLADO
2.42197,4.77991,30.40184,1619.111,9000.0,1800.0,1.809,9.6078,1.0,1.0337,-0.96593,-0.25882,0,2,5.8605,0.252083,0.384021,SIMULADO_CONTROLADO
2.63403,6.20447,25.47226,160.108,2200.0,1200.0,3.919,12.2307,1.1082,0.9817,0.25882,-0.96593,0,5,2.0655,0.215363,0.27266,SIMULADO_CONTROLADO
1.82866,3.30898,33.15817,701.588,1400.0,800.0,5.107,13.971,1.228,0.98,0.86603,0.5,1,3,5.4872,0.13089,0.209226,SIMULADO_CONTROLADO
2.39384,3.60084,39.88794,271.676,900.0,500.0,4.836,14.3942,1.4224,1.0368,0.5,0.86603,2,4,3.113,0.166306,0.274418,SIMULADO_CONTROLADO
0.89644,3.40205,15.80999,139.734,1400.0,800.0,5.735,10.7052,1.4298,1.0106,1.0,0.0,0,1,3.9672,0.083739,0.128196,SIMULADO_CONTROLADO
1.79947,2.13498,50.57113,2871.872,6500.0,7000.0,2.719,9.2577,1.0,1.0352,0.25882,-0.96593,2,3,0.0,0.194375,0.21948,SIMULADO_CONTROLADO
1.02214,1.26159,48.61185,847.373,2200.0,1200.0,2.868,12.846,1.104,1.0595,0.70711,0.70711,2,1,1.2717,0.079569,0.101258,SIMULADO_CONTROLADO
1.61896,3.30193,29.4185,2369.744,2800.0,7000.0,6.318,12.1707,1.0,1.1088,0.86603,-0.5,0,2,1.2489,0.133021,0.172195,SIMULADO_CONTROLADO
1.10161,3.91655,16.87616,735.224,1400.0,1200.0,3.62,16.0579,1.4032,1.0341,-0.96593,0.25882,0,0,5.5403,0.068602,0.129163,SIMULADO_CONTROLADO
2.97206,5.10556,34.92727,329.264,9000.0,1200.0,5.623,5.0562,1.3221,1.1166,0.0,1.0,1,2,1.9767,0.587801,0.980255,SIMULADO_CONTROLADO
3.24199,4.46591,43.55652,600.277,9000.0,1800.0,4.441,5.5881,1.2161,1.0533,0.96593,-0.25882,2,7,4.0333,0.580165,0.949603,SIMULADO_CONTROLADO
2.57513,7.9718,19.38177,4798.223,6500.0,7000.0,2.159,12.55,1.1866,1.066,-0.25882,0.96593,3,7,2.554,0.205189,0.353941,SIMULADO_CONTROLADO
1.18545,2.25473,31.54556,890.843,6500.0,1800.0,6.274,6.8227,1.3809,1.0824,0.96593,-0.25882,1,1,1.9641,0.173751,0.325365,SIMULADO_CONTROLADO
0.66608,1.30999,30.50788,135.804,2800.0,500.0,2.92,11.2746,1.3538,1.0674,-0.96593,-0.25882,1,0,0.0,0.059078,0.092453,SIMULADO_CONTROLADO
3.26771,8.93903,21.9333,308.683,900.0,800.0,4.601,15.6824,1.3453,0.9989,-0.5,-0.86603,3,9,0.0,0.208368,0.332796,SIMULADO_CONTROLADO
2.06152,4.0785,30.32767,5609.085,900.0,7000.0,2.549,14.8922,1.2331,1.0837,-1.0,-0.0,1,4,2.0021,0.13843,0.222473,SIMULADO_CONTROLADO
0.32418,0.59941,32.44968,549.49,2800.0,800.0,4.251,12.627,1.1041,1.0182,-0.96593,-0.25882,1,0,2.1244,0.025674,0.036647,SIMULADO_CONTROLADO
2.28713,4.35599,31.50326,2418.769,6500.0,4000.0,4.068,11.3472,1.2827,1.0486,-0.5,-0.86603,1,4,0.8681,0.201558,0.348619,SIMULADO_CONTROLADO
2.64839,6.76571,23.48655,5116.899,900.0,7000.0,2.584,13.2538,1.2906,1.041,-0.25882,0.96593,0,4,3.0182,0.19982,0.338691,SIMULADO_CONTROLADO
0.46116,0.85873,32.22164,567.118,2800.0,800.0,6.44,11.0672,1.1295,1.0865,1.0,0.0,1,0,6.8372,0.041669,0.063688,SIMULADO_CONTROLADO
3.00903,4.07756,44.27685,615.372,9000.0,1800.0,1.946,5.6409,1.1038,1.0527,1.0,0.0,2,1,5.8486,0.533426,0.707567,SIMULADO_CONTROLADO
0.54117,1.67655,19.36741,1819.787,6500.0,2500.0,3.548,9.3056,1.3413,0.98,-0.5,-0.86603,3,0,2.6782,0.058156,0.099063,SIMULADO_CONTROLADO
1.07577,1.8166,35.53131,2325.814,2800.0,4000.0,1.366,12.9216,1.4263,1.1291,-0.96593,-0.25882,2,1,2.7511,0.083254,0.167997,SIMULADO_CONTROLADO
0.545,1.79413,18.22618,3452.71,4200.0,4000.0,4.818,9.2242,1.0401,1.0726,-0.86603,-0.5,3,1,3.9738,0.059084,0.088662,SIMULADO_CONTROLADO
0.97787,1.10572,53.06253,417.146,900.0,500.0,3.649,15.3366,1.1179,1.0102,-0.5,0.86603,2,2,3.1455,0.063761,0.087603,SIMULADO_CONTROLADO
0.6719,1.82081,22.14085,557.428,900.0,1200.0,4.168,14.2366,1.2161,0.9838,-0.5,-0.86603,0,0,3.9774,0.047196,0.069507,SIMULADO_CONTROLADO
4.12895,6.42991,38.52888,610.701,2200.0,7000.0,4.902,11.0921,1.2379,1.0777,-1.0,-0.0,1,4,3.2051,0.372242,0.591884,SIMULADO_CONTROLADO
1.69692,4.36245,23.33899,667.753,6500.0,1200.0,5.249,6.7094,1.0764,0.9891,0.70711,0.70711,3,2,2.8235,0.252917,0.346344,SIMULADO_CONTROLADO
1.41948,3.92342,21.70781,302.745,900.0,800.0,6.319,13.5059,1.4614,1.071,0.0,1.0,0,2,1.2566,0.105101,0.189042,SIMULADO_CONTROLADO
4.39819,13.51902,19.52002,1667.593,6500.0,2500.0,5.779,5.8944,1.2275,1.0831,-0.96593,0.25882,3,14,3.3598,0.746159,1.455,SIMULADO_CONTROLADO
4.24543,7.59122,33.5553,207.14,1400.0,800.0,2.916,14.5607,1.245,1.0058,0.5,-0.86603,2,8,0.0,0.291567,0.401276,SIMULADO_CONTROLADO
1.5145,3.69528,24.59076,598.418,900.0,800.0,5.055,15.4329,1.4414,1.0017,0.96593,-0.25882,1,3,3.1549,0.098134,0.179089,SIMULADO_CONTROLADO
2.53865,6.77818,22.47193,3423.602,900.0,4000.0,1.603,16.1793,1.0882,1.0138,-1.0,-0.0,3,5,0.0,0.156907,0.240839,SIMULADO_CONTROLADO
1.2651,3.26103,23.27676,222.782,4200.0,500.0,1.922,11.1872,1.1459,0.9905,0.70711,-0.70711,3,3,3.1566,0.113085,0.175803,SIMULADO_CONTROLADO
1.90621,5.00726,22.8413,6064.47,900.0,7000.0,3.636,14.793,1.0,1.0453,0.0,1.0,0,4,0.5436,0.128858,0.159148,SIMULADO_CONTROLADO
0.7951,1.81548,26.27744,388.699,2800.0,800.0,3.636,11.0619,1.1324,1.0518,-0.25882,-0.96593,0,1,5.2825,0.071878,0.097048,SIMULADO_CONTROLADO
2.81291,3.34135,50.51094,462.004,9000.0,500.0,3.88,6.4173,1.0,1.0677,0.70711,0.70711,2,2,2.7865,0.438331,0.587795,SIMULADO_CONTROLADO
4.51652,13.23523,20.47498,2371.014,4200.0,4000.0,3.719,10.7344,1.2797,0.9975,-0.25882,0.96593,3,7,2.6026,0.42075,0.720045,SIMULADO_CONTROLADO
3.98812,9.81961,24.3683,628.648,2200.0,800.0,4.599,11.4831,1.2272,1.0728,0.96593,-0.25882,0,2,3.4513,0.347304,0.614415,SIMULADO_CONTROLADO
2.13519,2.45087,52.27179,743.254,9000.0,1200.0,6.258,5.9323,1.1157,0.9906,0.96593,-0.25882,2,1,0.7846,0.359924,0.469349,SIMULADO_CONTROLADO
0.28751,0.56573,30.49262,796.925,900.0,1200.0,2.115,12.7752,1.1439,1.0728,-0.86603,0.5,0,0,4.9552,0.022505,0.035059,SIMULADO_CONTROLADO
1.21594,1.63056,44.74321,978.525,1400.0,1800.0,3.095,12.7845,1.2818,0.98,0.25882,0.96593,2,2,4.0558,0.095111,0.145267,SIMULADO_CONTROLADO
1.90436,1.95514,58.44157,1156.333,1400.0,1800.0,1.594,13.6042,1.0,1.1055,-0.86603,-0.5,2,1,1.4428,0.139983,0.169109,SIMULADO_CONTROLADO
0.58778,1.48476,23.75234,755.417,900.0,800.0,2.26,14.4773,1.1927,1.0115,-0.25882,0.96593,0,0,0.3765,0.0406,0.059223,SIMULADO_CONTROLADO
0.48805,0.53696,54.53413,270.848,9000.0,800.0,6.433,6.6645,1.2719,1.062,0.0,1.0,2,0,1.7155,0.073231,0.110365,SIMULADO_CONTROLADO
5.36946,16.00856,20.12472,225.212,1400.0,800.0,1.41,15.8708,1.0,1.0655,-0.5,0.86603,3,17,2.2739,0.338324,0.460442,SIMULADO_CONTROLADO
3.67267,12.53446,17.58037,471.395,900.0,500.0,2.332,15.1768,1.2696,0.98,-0.5,-0.86603,3,4,0.2221,0.241993,0.413254,SIMULADO_CONTROLADO
2.97029,5.30324,33.60543,1569.604,9000.0,2500.0,3.46,6.5126,1.0,1.0726,0.86603,0.5,0,1,1.5406,0.456085,0.617373,SIMULADO_CONTROLADO
3.38221,6.92618,29.29935,1087.972,9000.0,1800.0,2.751,6.7479,1.1412,1.0102,-0.86603,0.5,0,5,1.2577,0.501226,0.727024,SIMULADO_CONTROLADO
0.69385,1.30302,31.94956,21.477,1400.0,500.0,4.09,15.4058,1.0,1.0212,-0.96593,0.25882,0,1,2.0753,0.045038,0.051083,SIMULADO_CONTROLADO
0.9485,1.72775,32.93887,487.178,2200.0,1200.0,6.449,9.719,1.389,1.0048,-0.25882,0.96593,1,0,2.0921,0.097593,0.144094,SIMULADO_CONTROLADO
2.42734,6.72215,21.66577,1833.381,4200.0,2500.0,4.931,11.507,1.0,1.1076,-0.5,0.86603,0,4,3.525,0.210945,0.313567,SIMULADO_CONTROLADO
2.56874,4.91513,31.35719,180.187,2200.0,800.0,3.351,12.6822,1.0,0.9824,-0.5,-0.86603,3,5,2.5656,0.202547,0.242981,SIMULADO_CONTROLADO
0.55297,1.63064,20.34691,1088.609,6500.0,1200.0,4.82,8.9348,1.1813,1.0544,0.0,1.0,3,1,3.3443,0.06189,0.104616,SIMULADO_CONTROLADO
2.30193,4.96114,27.83952,1545.744,1400.0,4000.0,5.823,13.589,1.0938,1.0069,-0.96593,-0.25882,3,6,3.0226,0.169396,0.244636,SIMULADO_CONTROLADO
1.9315,5.30003,21.86589,1173.374,6500.0,2500.0,2.414,10.2937,1.0,1.0841,-1.0,-0.0,0,0,2.0907,0.187638,0.255727,SIMULADO_CONTROLADO
3.90113,9.31076,25.1395,191.278,2800.0,2500.0,5.0,13.8505,1.2441,1.1395,-1.0,-0.0,0,2,3.9358,0.28166,0.441207,SIMULADO_CONTROLADO
2.57799,6.8003,22.74599,393.551,900.0,1200.0,4.454,12.4505,1.0,1.0066,0.86603,0.5,3,5,0.0,0.20706,0.23478,SIMULADO_CONTROLADO
5.78188,7.83303,44.28848,707.359,4200.0,1800.0,5.089,11.7164,1.0,1.0413,-0.96593,-0.25882,1,4,1.7465,0.493488,0.620565,SIMULADO_CONTROLADO
1.52148,1.73,52.76809,649.886,900.0,4000.0,1.646,15.2827,1.068,1.0177,-0.96593,0.25882,2,0,1.3016,0.099556,0.115952,SIMULADO_CONTROLADO
0.74029,2.12842,20.86877,3656.232,6500.0,7000.0,5.085,7.6589,1.2884,1.0817,0.25882,0.96593,3,1,2.7507,0.096658,0.170821,SIMULADO_CONTROLADO
5.68065,19.25024,17.70569,177.344,9000.0,500.0,5.377,8.0211,1.3673,1.0238,0.0,1.0,0,7,1.1679,0.708215,1.292102,SIMULADO_CONTROLADO
2.67673,7.22799,22.21973,1773.25,1400.0,4000.0,4.842,14.2632,1.3364,1.0757,0.5,0.86603,0,5,3.6527,0.187666,0.321725,SIMULADO_CONTROLADO
1.9403,4.52988,25.69996,4771.148,2800.0,7000.0,2.245,12.6889,1.1355,1.0171,-0.86603,-0.5,0,3,4.0232,0.152912,0.215986,SIMULADO_CONTROLADO
0.98109,1.84062,31.98124,4963.5,2200.0,7000.0,2.055,15.024,1.0,1.136,0.96593,-0.25882,0,2,0.0,0.065301,0.094627,SIMULADO_CONTROLADO
1.53596,3.23402,28.49633,578.755,900.0,800.0,5.113,13.7437,1.2225,0.98,-0.96593,0.25882,0,2,2.9693,0.111758,0.166189,SIMULADO_CONTROLADO
1.47072,4.76492,18.5193,1131.789,4200.0,1800.0,4.633,10.1958,1.3953,1.052,-0.5,0.86603,3,3,0.0,0.144248,0.267903,SIMULADO_CONTROLADO
0.70896,1.20115,35.41376,371.68,900.0,500.0,6.413,12.4867,1.3574,1.0345,0.0,1.0,2,0,3.5073,0.056777,0.090236,SIMULADO_CONTROLADO
0.18866,0.54714,20.68846,90.256,900.0,500.0,3.61,14.8409,1.2341,1.0329,-0.96593,-0.25882,3,0,1.5203,0.012712,0.019543,SIMULADO_CONTROLADO
1.44247,2.44181,35.4443,1387.077,6500.0,1800.0,2.415,8.6764,1.0,1.0478,-1.0,-0.0,3,1,0.8111,0.166251,0.237668,SIMULADO_CONTROLADO
3.44265,6.92702,29.81928,271.198,1400.0,800.0,5.28,13.4107,1.076,1.0376,0.25882,0.96593,3,2,0.0,0.256709,0.332823,SIMULADO_CONTROLADO
4.77807,33.65331,8.51876,627.677,9000.0,800.0,5.167,6.7392,1.4694,1.0449,0.5,0.86603,0,8,2.3064,0.708998,1.496785,SIMULADO_CONTROLADO
4.00598,5.68851,42.25337,352.064,4200.0,1200.0,3.97,11.146,1.0,1.0534,-0.96593,0.25882,1,4,0.0682,0.359411,0.456857,SIMULADO_CONTROLADO
4.166,8.70077,28.72848,1703.796,2800.0,1800.0,5.154,14.2525,1.0,1.1137,0.25882,0.96593,3,3,0.0,0.2923,0.459441,SIMULADO_CONTROLADO
0.79232,2.14553,22.15733,359.617,2200.0,800.0,2.846,13.5351,1.3108,0.98,0.86603,0.5,0,1,2.8905,0.058538,0.090522,SIMULADO_CONTROLADO
2.46116,5.75554,25.65698,3032.135,2200.0,4000.0,2.343,15.3644,1.091,1.1181,-0.5,0.86603,0,2,4.5354,0.160187,0.245438,SIMULADO_CONTROLADO
2.98678,3.32282,53.93214,1117.599,1400.0,2500.0,1.868,15.9308,1.0,1.1502,-0.96593,-0.25882,2,6,3.3284,0.187484,0.25343,SIMULADO_CONTROLADO
3.12324,9.36551,20.009,1087.954,4200.0,4000.0,2.74,13.3976,1.4045,0.98,-0.5,0.86603,3,10,0.0,0.23312,0.399034,SIMULADO_CONTROLADO
1.9071,7.30257,15.66923,3455.433,4200.0,7000.0,4.669,13.0654,1.2338,1.0372,1.0,0.0,3,3,2.2128,0.145966,0.24605,SIMULADO_CONTROLADO
2.24407,4.89535,27.50453,701.664,900.0,2500.0,2.57,12.83,1.0989,1.0967,-0.96593,-0.25882,3,3,3.9292,0.174908,0.275374,SIMULADO_CONTROLADO
3.92503,7.9091,29.77603,348.176,2200.0,1200.0,5.882,12.4712,1.0,1.0763,-0.5,-0.86603,0,9,2.2136,0.314727,0.392521,SIMULADO_CONTROLADO
2.91053,13.36572,13.06566,3423.788,9000.0,7000.0,2.524,6.7301,1.4876,1.1104,-0.70711,0.70711,3,9,3.1836,0.432467,0.977471,SIMULADO_CONTROLADO
3.30092,7.58192,26.12206,1563.452,2800.0,1800.0,4.828,12.1613,1.1561,1.0517,0.96593,0.25882,3,11,1.5818,0.271428,0.459359,SIMULADO_CONTROLADO
1.38812,2.48088,33.57164,466.514,1400.0,1800.0,3.996,13.3249,1.3836,0.98,0.0,1.0,2,0,1.6921,0.104175,0.153246,SIMULADO_CONTROLADO
3.18039,11.24745,16.96593,971.075,1400.0,1200.0,2.321,13.9033,1.303,1.0937,0.70711,-0.70711,3,8,1.1148,0.228751,0.461616,SIMULADO_CONTROLADO
